"sol_pos_x"|"sol_pos_y"|"sol_pos_z"|"sol_pitch"|"sol_roll"|"sol_yaw"|"sol_armd_x"|"sol_armd_y"|"sol_armd_z"|"sol_wrp_x"|"sol_wrp_y"|"sol_wrp_z"|"sol_elbp_x"|"sol_elbp_y"|"sol_elbp_z"|"sol_m_s_x_pinky"|"sol_m_s_y_pinky"|"sol_m_s_z_pinky"|"sol_m_e_x_pinky"|"sol_m_e_y_pinky"|"sol_m_e_z_pinky"|"sol_m_d_x_pinky"|"sol_m_d_y_pinky"|"sol_m_d_z_pinky"|"sol_p_s_x_pinky"|"sol_p_s_y_pinky"|"sol_p_s_z_pinky"|"sol_p_e_x_pinky"|"sol_p_e_y_pinky"|"sol_p_e_z_pinky"|"sol_p_d_x_pinky"|"sol_p_d_y_pinky"|"sol_p_d_z_pinky"|"sol_i_s_x_pinky"|"sol_i_s_y_pinky"|"sol_i_s_z_pinky"|"sol_i_e_x_pinky"|"sol_i_e_y_pinky"|"sol_i_e_z_pinky"|"sol_i_d_x_pinky"|"sol_i_d_y_pinky"|"sol_i_d_z_pinky"|"sol_d_s_x_pinky"|"sol_d_s_y_pinky"|"sol_d_s_z_pinky"|"sol_d_e_x_pinky"|"sol_d_e_y_pinky"|"sol_d_e_z_pinky"|"sol_d_d_x_pinky"|"sol_d_d_y_pinky"|"sol_d_d_z_pinky"|"sol_m_s_x_ring"|"sol_m_s_y_ring"|"sol_m_s_z_ring"|"sol_m_e_x_ring"|"sol_m_e_y_ring"|"sol_m_e_z_ring"|"sol_m_d_x_ring"|"sol_m_d_y_ring"|"sol_m_d_z_ring"|"sol_p_s_x_ring"|"sol_p_s_y_ring"|"sol_p_s_z_ring"|"sol_p_e_x_ring"|"sol_p_e_y_ring"|"sol_p_e_z_ring"|"sol_p_d_x_ring"|"sol_p_d_y_ring"|"sol_p_d_z_ring"|"sol_i_s_x_ring"|"sol_i_s_y_ring"|"sol_i_s_z_ring"|"sol_i_e_x_ring"|"sol_i_e_y_ring"|"sol_i_e_z_ring"|"sol_i_d_x_ring"|"sol_i_d_y_ring"|"sol_i_d_z_ring"|"sol_d_s_x_ring"|"sol_d_s_y_ring"|"sol_d_s_z_ring"|"sol_d_e_x_ring"|"sol_d_e_y_ring"|"sol_d_e_z_ring"|"sol_d_d_x_ring"|"sol_d_d_y_ring"|"sol_d_d_z_ring"|"sol_m_s_x_middle"|"sol_m_s_y_middle"|"sol_m_s_z_middle"|"sol_m_e_x_middle"|"sol_m_e_y_middle"|"sol_m_e_z_middle"|"sol_m_d_x_middle"|"sol_m_d_y_middle"|"sol_m_d_z_middle"|"sol_p_s_x_middle"|"sol_p_s_y_middle"|"sol_p_s_z_middle"|"sol_p_e_x_middle"|"sol_p_e_y_middle"|"sol_p_e_z_middle"|"sol_p_d_x_middle"|"sol_p_d_y_middle"|"sol_p_d_z_middle"|"sol_i_s_x_middle"|"sol_i_s_y_middle"|"sol_i_s_z_middle"|"sol_i_e_x_middle"|"sol_i_e_y_middle"|"sol_i_e_z_middle"|"sol_i_d_x_middle"|"sol_i_d_y_middle"|"sol_i_d_z_middle"|"sol_d_s_x_middle"|"sol_d_s_y_middle"|"sol_d_s_z_middle"|"sol_d_e_x_middle"|"sol_d_e_y_middle"|"sol_d_e_z_middle"|"sol_d_d_x_middle"|"sol_d_d_y_middle"|"sol_d_d_z_middle"|"sol_m_s_x_index"|"sol_m_s_y_index"|"sol_m_s_z_index"|"sol_m_e_x_index"|"sol_m_e_y_index"|"sol_m_e_z_index"|"sol_m_d_x_index"|"sol_m_d_y_index"|"sol_m_d_z_index"|"sol_p_s_x_index"|"sol_p_s_y_index"|"sol_p_s_z_index"|"sol_p_e_x_index"|"sol_p_e_y_index"|"sol_p_e_z_index"|"sol_p_d_x_index"|"sol_p_d_y_index"|"sol_p_d_z_index"|"sol_i_s_x_index"|"sol_i_s_y_index"|"sol_i_s_z_index"|"sol_i_e_x_index"|"sol_i_e_y_index"|"sol_i_e_z_index"|"sol_i_d_x_index"|"sol_i_d_y_index"|"sol_i_d_z_index"|"sol_d_s_x_index"|"sol_d_s_y_index"|"sol_d_s_z_index"|"sol_d_e_x_index"|"sol_d_e_y_index"|"sol_d_e_z_index"|"sol_d_d_x_index"|"sol_d_d_y_index"|"sol_d_d_z_index"|"sol_m_s_x_thumb"|"sol_m_s_y_thumb"|"sol_m_s_z_thumb"|"sol_m_e_x_thumb"|"sol_m_e_y_thumb"|"sol_m_e_z_thumb"|"sol_m_d_x_thumb"|"sol_m_d_y_thumb"|"sol_m_d_z_thumb"|"sol_p_s_x_thumb"|"sol_p_s_y_thumb"|"sol_p_s_z_thumb"|"sol_p_e_x_thumb"|"sol_p_e_y_thumb"|"sol_p_e_z_thumb"|"sol_p_d_x_thumb"|"sol_p_d_y_thumb"|"sol_p_d_z_thumb"|"sol_i_s_x_thumb"|"sol_i_s_y_thumb"|"sol_i_s_z_thumb"|"sol_i_e_x_thumb"|"sol_i_e_y_thumb"|"sol_i_e_z_thumb"|"sol_i_d_x_thumb"|"sol_i_d_y_thumb"|"sol_i_d_z_thumb"|"sol_d_s_x_thumb"|"sol_d_s_y_thumb"|"sol_d_s_z_thumb"|"sol_d_e_x_thumb"|"sol_d_e_y_thumb"|"sol_d_e_z_thumb"|"sol_d_d_x_thumb"|"sol_d_d_y_thumb"|"sol_d_d_z_thumb"
-0.000327799|307.543|-74.8833|-147.441533145|-39.7125542038|101.834645147|0.991284|0.0715803|-0.110604|-69.087|309.058|-92.12|-320.821|290.881|-64.0325|-41.2665|293.984|-95.4662|7.29368|272.117|-83.7146|-0.890397|0.400953|-0.215477|7.29368|272.117|-83.7146|5.20219|273.214|-50.9325|0.0636347|-0.0333588|-0.997416|5.20219|273.214|-50.9325|-11.2819|278.284|-45.1799|0.906699|-0.278885|-0.316419|-11.2819|278.284|-45.1799|-25.8438|282.619|-50.265|0.908873|-0.270583|0.317387|-36.7807|306.299|-98.1905|16.8446|289.545|-80.4508|-0.910203|0.284375|-0.301102|16.8446|289.545|-80.4508|5.98735|286.828|-40.4566|0.261427|0.0654013|-0.963005|5.98735|286.828|-40.4566|-19.0172|292.279|-43.3042|0.971067|-0.211658|0.110588|-19.0172|292.279|-43.3042|-30.1444|296.122|-56.0728|0.6407|-0.221288|0.735211|-36.7607|317.614|-95.8504|24.0476|308.308|-73.009|-0.926674|0.141817|-0.348087|24.0476|308.308|-73.009|10.696|302.881|-30.5872|0.298006|0.121134|-0.946847|10.696|302.881|-30.5872|-14.94|304.65|-36.7781|0.969878|-0.066931|0.234217|-14.94|304.65|-36.7781|-23.5437|307.043|-51.7903|0.492551|-0.13698|0.859436|-39.014|328.161|-91.6298|24.7989|327.455|-64.882|-0.922211|0.0101958|-0.386553|24.7989|327.455|-64.882|34.4333|314.59|-28.325|-0.241256|0.322166|-0.915426|34.4333|314.59|-28.325|25.8738|308.29|-8.53077|0.380981|0.280393|-0.881041|25.8738|308.29|-8.53077|16.6465|304.541|3.83935|0.581013|0.236071|-0.778905|-52.574|331.532|-74.2569|-52.574|331.532|-74.2569|0.0|0.0|0.0|-52.574|331.532|-74.2569|-14.1087|324.027|-48.4038|-0.819286|0.159849|-0.550653|-14.1087|324.027|-48.4038|9.71526|311.716|-31.5141|-0.75172|0.388468|-0.532925|9.71526|311.716|-31.5141|19.8138|294.443|-22.9748|-0.464214|0.793989|-0.392538
2.36591|307.769|-77.3947|-142.548918322|-42.987879251|103.63461175|0.98837|0.0950014|-0.118741|-66.0153|312.136|-96.4589|-317.009|288.011|-66.3049|-38.6878|296.623|-99.7717|8.46139|272.337|-87.0642|-0.864524|0.445316|-0.233005|8.46139|272.337|-87.0642|4.77127|272.724|-54.4072|0.112274|-0.0117921|-0.993607|4.77127|272.724|-54.4072|-12.034|278.534|-50.6184|0.924368|-0.319551|-0.2084|-12.034|278.534|-50.6184|-25.8302|283.568|-57.023|0.861081|-0.314245|0.399737|-33.5924|308.806|-101.961|18.62|289.23|-82.9421|-0.88622|0.332275|-0.322812|18.62|289.23|-82.9421|6.25883|285.812|-43.4414|0.29764|0.0823125|-0.951123|6.25883|285.812|-43.4414|-18.3813|292.419|-46.9415|0.956916|-0.256585|0.135927|-18.3813|292.419|-46.9415|-29.1655|297.144|-59.7083|0.620952|-0.272074|0.735115|-33.1761|320.037|-99.273|26.344|307.437|-74.6846|-0.907043|0.192008|-0.374709|26.344|307.437|-74.6846|11.2441|300.978|-33.0|0.337026|0.144165|-0.930392|11.2441|300.978|-33.0|-14.3226|306.608|-36.6482|0.967256|-0.212993|0.138018|-14.3226|306.608|-36.6482|-25.035|311.504|-49.5472|0.613272|-0.280324|0.738455|-35.1284|330.542|-94.8073|27.6181|326.286|-65.9492|-0.9068|0.0615057|-0.41705|27.6181|326.286|-65.9492|38.6477|312.396|-30.1698|-0.276192|0.347823|-0.895956|38.6477|312.396|-30.1698|33.8435|305.075|-9.4796|0.213831|0.325861|-0.920919|33.8435|305.075|-9.4796|27.351|300.428|4.24873|0.408812|0.292639|-0.864427|-49.1359|333.985|-77.8075|-49.1359|333.985|-77.8075|0.0|0.0|0.0|-49.1359|333.985|-77.8075|-11.8928|324.942|-50.6881|-0.793254|0.192607|-0.577625|-11.8928|324.942|-50.6881|10.95|311.678|-33.1757|-0.720761|0.418533|-0.55257|10.95|311.678|-33.1757|19.8724|293.658|-24.8734|-0.410147|0.828328|-0.381645
-0.229099|311.278|-79.476|-147.641521087|-39.1121873989|103.369422823|0.985607|0.104794|-0.132651|-68.7404|313.683|-98.3076|-319.033|287.071|-64.6212|-40.8269|298.991|-102.087|7.23528|276.308|-89.8451|-0.881265|0.415922|-0.224459|7.23528|276.308|-89.8451|4.5376|275.612|-57.0963|0.0820787|0.0211497|-0.996401|4.5376|275.612|-57.0963|-12.2924|280.524|-52.2845|0.925728|-0.27014|-0.264674|-12.2924|280.524|-52.2845|-26.6653|285.157|-57.6379|0.897075|-0.289158|0.334131|-36.2096|311.404|-104.031|16.7312|293.498|-85.3842|-0.898584|0.303929|-0.316503|16.7312|293.498|-85.3842|5.02059|288.692|-45.8297|0.281975|0.115724|-0.952417|5.02059|288.692|-45.8297|-20.1164|294.097|-47.2293|0.97621|-0.209903|0.054353|-20.1164|294.097|-47.2293|-32.4396|298.688|-58.573|0.709569|-0.264355|0.653168|-36.2292|322.586|-101.121|23.7448|311.824|-76.7635|-0.913958|0.164017|-0.371185|23.7448|311.824|-76.7635|8.9228|303.956|-35.2215|0.330824|0.175611|-0.927209|8.9228|303.956|-35.2215|-17.0118|308.423|-37.6915|0.981175|-0.169009|0.0934469|-17.0118|308.423|-37.6915|-28.4265|313.124|-50.0497|0.65348|-0.269108|0.707492|-38.5866|332.918|-96.4478|24.2886|330.531|-67.6548|-0.90866|0.0344906|-0.41611|24.2886|330.531|-67.6548|34.826|315.804|-32.062|-0.263869|0.36877|-0.891281|34.826|315.804|-32.062|28.2218|308.082|-12.0243|0.293956|0.343714|-0.891881|28.2218|308.082|-12.0243|23.5533|302.624|2.14006|0.293956|0.343713|-0.891881|-52.711|335.475|-79.3886|-52.711|335.475|-79.3886|0.0|0.0|0.0|-52.711|335.475|-79.3886|-15.1478|326.945|-52.546|-0.800072|0.181687|-0.571729|-15.1478|326.945|-52.546|8.11645|313.935|-35.4013|-0.734061|0.410493|-0.540972|8.11645|313.935|-35.4013|19.5743|297.835|-26.3047|-0.5267|0.740091|-0.418154
-5.05956|310.692|-77.3616|-148.82722828|-42.5301780241|103.07952227|0.989155|0.0768236|-0.125183|-73.7774|312.498|-95.7066|-324.971|292.989|-63.9167|-45.9622|297.362|-98.8015|2.1965|275.208|-85.9844|-0.883035|0.406224|-0.235013|2.1965|275.208|-85.9844|-0.923139|276.467|-53.2899|0.0949167|-0.0383003|-0.994748|-0.923139|276.467|-53.2899|-17.371|281.636|-47.5218|0.904707|-0.284331|-0.317273|-17.371|281.636|-47.5218|-32.2022|286.216|-51.4916|0.925678|-0.28588|0.247774|-41.3413|309.644|-101.447|11.7859|292.58|-82.5424|-0.901748|0.289638|-0.320874|11.7859|292.58|-82.5424|0.0605817|289.995|-42.7853|0.282329|0.0622401|-0.957297|0.0605817|289.995|-42.7853|-24.9646|295.513|-45.3009|0.971868|-0.21431|0.0976928|-24.9646|295.513|-45.3009|-36.594|299.48|-57.5744|0.669619|-0.228419|0.706708|-41.2995|320.963|-99.1233|18.9473|311.309|-74.9754|-0.918116|0.147113|-0.367996|18.9473|311.309|-74.9754|8.80137|305.714|-31.6963|0.226455|0.124886|-0.965982|8.80137|305.714|-31.6963|-16.9885|305.913|-25.9078|0.975697|-0.00754159|-0.218992|-16.9885|305.913|-25.9078|-28.9832|308.109|-38.4146|0.686687|-0.125713|0.716001|-43.5754|331.53|-94.9669|19.6463|330.464|-66.8617|-0.913668|0.0154066|-0.40617|19.6463|330.464|-66.8617|25.7512|317.202|-29.6919|-0.152874|0.332104|-0.930772|25.7512|317.202|-29.6919|18.8944|310.597|-9.34182|0.305197|0.293964|-0.905781|18.8944|310.597|-9.34182|11.1705|306.504|3.91728|0.486348|0.257755|-0.834882|-57.4814|335.014|-77.8923|-57.4814|335.014|-77.8923|0.0|0.0|0.0|-57.4814|335.014|-77.8923|-19.6693|325.996|-51.5634|-0.805374|0.192068|-0.560787|-19.6693|325.996|-51.5634|3.38156|312.493|-34.5129|-0.727327|0.426091|-0.537999|3.38156|312.493|-34.5129|15.2697|297.159|-24.674|-0.546478|0.704845|-0.452278
-5.89511|311.543|-79.9609|173.603562198|-30.9756868891|95.7860617742|0.964117|0.209192|-0.163451|-76.0069|302.286|-89.5773|-320.842|249.162|-48.0693|-46.9866|290.541|-93.4065|4.92312|276.24|-84.7337|-0.951813|0.262228|-0.159023|4.92312|276.24|-84.7337|3.64836|282.334|-52.4617|0.0387853|-0.185407|-0.981896|3.64836|282.334|-52.4617|-9.20262|286.791|-40.3988|0.706863|-0.245149|-0.663511|-9.20262|286.791|-40.3988|-20.528|290.718|-29.7681|0.706863|-0.245149|-0.663511|-44.4184|302.737|-98.2905|12.4503|294.917|-85.0292|-0.965255|0.132732|-0.225088|12.4503|294.917|-85.0292|11.5337|297.176|-43.5703|0.0220706|-0.0543886|-0.998276|11.5337|297.176|-43.5703|10.9654|298.576|-17.8651|0.0220706|-0.0543874|-0.998276|10.9654|298.576|-17.8651|10.5821|299.521|-0.527863|0.0220707|-0.0543889|-0.998276|-45.6056|314.205|-97.5215|17.9211|315.266|-81.114|-0.968101|-0.0161675|-0.250039|17.9211|315.266|-81.114|23.3091|313.589|-36.6675|-0.120259|0.037429|-0.992037|23.3091|313.589|-36.6675|23.281|312.765|-10.2482|0.00106198|0.0311858|-0.999513|23.281|312.765|-10.2482|5.83832|313.695|-10.2238|0.998579|-0.0532656|-0.00139768|-48.743|324.943|-94.5256|17.0494|335.372|-75.8006|-0.950819|-0.150711|-0.27061|17.0494|335.372|-75.8006|23.6883|327.157|-37.2882|-0.166244|0.205698|-0.964392|23.6883|327.157|-37.2882|18.3469|322.947|-15.8755|0.237744|0.187404|-0.953078|18.3469|322.947|-15.8755|13.2735|320.096|-1.09874|0.319455|0.179504|-0.930445|-60.7597|329.322|-76.2642|-60.7597|329.322|-76.2642|0.0|0.0|0.0|-60.7597|329.322|-76.2642|-18.9223|325.278|-55.3464|-0.89111|0.0861425|-0.445536|-18.9223|325.278|-55.3464|7.17143|314.823|-40.7101|-0.823338|0.329901|-0.461822|7.17143|314.823|-40.7101|12.1328|294.641|-34.2806|-0.228064|0.927705|-0.295553
-3.84468|312.099|-79.2037|-147.152670782|-42.1581615213|104.450020234|0.983405|0.124452|-0.132008|-71.9926|315.114|-99.0768|-321.726|283.51|-65.5538|-44.2406|300.327|-102.441|3.22696|276.947|-89.2278|-0.870363|0.428687|-0.242273|3.22696|276.947|-89.2278|-1.05299|276.817|-56.6408|0.13022|0.00396476|-0.991477|-1.05299|276.817|-56.6408|-18.0703|282.205|-53.1916|0.936028|-0.296407|-0.18972|-18.0703|282.205|-53.1916|-31.9946|287.041|-59.4712|0.869077|-0.301813|0.391936|-39.3888|312.651|-104.381|12.9232|294.01|-84.7076|-0.887912|0.316404|-0.333918|12.9232|294.01|-84.7076|0.02568|289.763|-45.4595|0.310554|0.102258|-0.945039|0.02568|289.763|-45.4595|-24.664|295.878|-49.4672|0.95884|-0.237489|0.155641|-24.664|295.878|-49.4672|-35.493|300.539|-62.2197|0.623531|-0.268391|0.734286|-39.2765|323.85|-101.539|20.0845|312.274|-76.0784|-0.904617|0.176413|-0.388004|20.0845|312.274|-76.0784|5.18797|304.729|-34.5032|0.332487|0.168403|-0.927951|5.18797|304.729|-34.5032|-20.1656|310.071|-39.7303|0.959191|-0.202105|0.197755|-20.1656|310.071|-39.7303|-29.5181|314.915|-53.6653|0.535421|-0.277303|0.797764|-41.5457|334.248|-96.9712|20.7756|331.028|-67.0761|-0.900654|0.046533|-0.432039|20.7756|331.028|-67.0761|30.132|314.512|-31.9418|-0.234294|0.413591|-0.879801|30.132|314.512|-31.9418|18.9719|308.03|-13.5516|0.496735|0.288511|-0.818545|18.9719|308.03|-13.5516|11.083|303.448|-0.551977|0.496736|0.28851|-0.818545|-55.9191|337.143|-80.1759|-55.9191|337.143|-80.1759|0.0|0.0|0.0|-55.9191|337.143|-80.1759|-19.016|327.023|-52.9723|-0.786011|0.215542|-0.57942|-19.016|327.023|-52.9723|3.42491|312.776|-35.7138|-0.708082|0.449526|-0.544561|3.42491|312.776|-35.7138|15.3954|297.535|-25.8318|-0.550263|0.700614|-0.454259
-4.2795|310.562|-78.4836|-146.820245471|-43.07392256|104.877023175|0.986745|0.0952867|-0.131357|-72.2549|314.284|-98.7838|-322.836|290.086|-65.4262|-44.5773|299.082|-102.035|2.63926|275.379|-88.5043|-0.86576|0.43463|-0.248105|2.63926|275.379|-88.5043|-1.43229|275.088|-55.8917|0.123879|0.00885339|-0.992258|-1.43229|275.088|-55.8917|-18.3786|280.511|-52.159|0.932123|-0.298315|-0.205316|-18.3786|280.511|-52.159|-32.0976|285.39|-58.8441|0.856266|-0.304487|0.417248|-39.6319|311.378|-103.922|12.4116|292.372|-83.8886|-0.883354|0.322586|-0.340035|12.4116|292.372|-83.8886|-0.86369|288.173|-44.7616|0.319651|0.101121|-0.942124|-0.86369|288.173|-44.7616|-25.5976|294.37|-48.3496|0.960556|-0.24066|0.139339|-25.5976|294.37|-48.3496|-37.5529|299.181|-59.9917|0.688385|-0.277049|0.670351|-39.4683|322.572|-101.064|19.6265|310.578|-75.1811|-0.900561|0.182779|-0.394438|19.6265|310.578|-75.1811|3.61007|303.262|-33.983|0.357483|0.163291|-0.919533|3.61007|303.262|-33.983|-21.4972|308.9|-40.0244|0.949875|-0.213299|0.228562|-21.4972|308.9|-40.0244|-30.3769|313.82|-54.2394|0.508354|-0.28164|0.813791|-41.7042|332.978|-96.4986|20.3719|329.315|-66.1477|-0.89711|0.052936|-0.438624|20.3719|329.315|-66.1477|31.5958|312.778|-31.5746|-0.281059|0.414109|-0.865748|31.5958|312.778|-31.5746|27.4052|304.448|-11.1343|0.186522|0.370785|-0.909795|27.4052|304.448|-11.1343|24.443|298.559|3.31454|0.186522|0.370786|-0.909795|-56.1826|335.943|-79.806|-56.1826|335.943|-79.806|0.0|0.0|0.0|-56.1826|335.943|-79.806|-19.5378|325.789|-52.2682|-0.780511|0.21628|-0.586537|-19.5378|325.789|-52.2682|2.8096|311.711|-34.7517|-0.705131|0.444199|-0.552701|2.8096|311.711|-34.7517|15.3964|297.374|-24.2984|-0.578596|0.659033|-0.480523
-5.86167|308.053|-80.9681|-142.533755301|-46.1995401041|105.217439807|0.990773|0.0520312|-0.125146|-73.6052|314.08|-101.528|-325.209|300.867|-69.7476|-46.494|297.795|-104.509|-0.192725|272.544|-90.6182|-0.848978|0.462997|-0.254696|-0.192725|272.544|-90.6182|-4.96313|272.952|-58.1017|0.145142|-0.0123975|-0.989333|-4.96313|272.952|-58.1017|-21.7649|279.098|-54.8704|0.924177|-0.338093|-0.177736|-21.7649|279.098|-54.8704|-35.4002|284.472|-61.3443|0.851034|-0.335369|0.404065|-41.1045|309.884|-106.505|10.1752|289.221|-86.1474|-0.870392|0.350738|-0.345545|10.1752|289.221|-86.1474|-3.3305|285.897|-47.015|0.3252|0.0800316|-0.942253|-3.3305|285.897|-47.015|-28.0766|292.718|-49.0509|0.96103|-0.264897|0.0790655|-28.0766|292.718|-49.0509|-39.7479|297.833|-60.8507|0.672035|-0.294523|0.67943|-40.5441|321.094|-103.759|18.0219|307.242|-77.6037|-0.892503|0.2111|-0.398592|18.0219|307.242|-77.6037|2.67139|300.639|-36.0334|0.342621|0.147384|-0.927841|2.67139|300.639|-36.0334|-23.083|306.288|-37.8916|0.974357|-0.213743|0.0703002|-23.083|306.288|-37.8916|-35.3598|311.419|-49.2087|0.702836|-0.293697|0.647892|-42.4138|331.619|-99.3039|19.4217|326.03|-68.7563|-0.893634|0.0807767|-0.441468|19.4217|326.03|-68.7563|27.6302|311.889|-32.3228|-0.20555|0.354117|-0.912332|27.6302|311.889|-32.3228|22.6304|304.536|-11.6904|0.222541|0.32728|-0.918348|22.6304|304.536|-11.6904|19.0962|299.338|2.89429|0.22254|0.327281|-0.918348|-56.8134|335.272|-82.6796|-56.8134|335.272|-82.6796|0.0|0.0|0.0|-56.8134|335.272|-82.6796|-20.6281|323.982|-54.977|-0.770723|0.240479|-0.590047|-20.6281|323.982|-54.977|1.1836|309.315|-37.2692|-0.688228|0.46277|-0.558736|1.1836|309.315|-37.2692|12.4243|293.705|-27.1097|-0.516717|0.717566|-0.467015
-10.8637|302.602|-67.4281|-148.952261724|-45.3341551262|106.556074938|0.991394|0.0639127|-0.11425|-78.1895|306.892|-89.6006|-329.951|290.662|-60.5871|-50.4647|291.33|-92.2289|-3.72984|267.448|-77.4006|-0.856927|0.437896|-0.27189|-3.72984|267.448|-77.4006|-8.41398|266.901|-44.8736|0.142518|0.0166306|-0.989653|-8.41398|266.901|-44.8736|-25.2177|272.166|-40.3525|0.924283|-0.289582|-0.248683|-25.2177|272.166|-40.3525|-39.1365|277.165|-46.5153|0.868732|-0.312013|0.384646|-45.4363|303.621|-93.9094|5.93944|284.396|-72.4155|-0.87202|0.326318|-0.364825|5.93944|284.396|-72.4155|-7.72986|279.827|-33.466|0.329138|0.110011|-0.937852|-7.72986|279.827|-33.466|-32.7554|285.672|-35.0787|0.971881|-0.226988|0.0626326|-32.7554|285.672|-35.0787|-44.5998|290.573|-46.7966|0.682003|-0.282196|0.674713|-45.3324|314.802|-90.9959|12.9327|302.544|-63.4113|-0.887916|0.186804|-0.420369|12.9327|302.544|-63.4113|-4.28877|295.448|-22.6633|0.384379|0.15838|-0.909488|-4.28877|295.448|-22.6633|-30.5868|297.142|-24.7144|0.994923|-0.0640862|0.077599|-30.5868|297.142|-24.7144|-43.1806|300.052|-36.4636|0.720984|-0.1666|0.672626|-47.6797|325.193|-86.451|13.4508|321.238|-54.2726|-0.883445|0.0571562|-0.465035|13.4508|321.238|-54.2726|19.7548|305.746|-18.0095|-0.157859|0.387938|-0.908067|19.7548|305.746|-18.0095|11.0013|298.338|1.31046|0.389621|0.329717|-0.859931|11.0013|298.338|1.31046|1.17311|294.147|13.0606|0.618846|0.263873|-0.739865|-62.6446|328.117|-70.1858|-62.6446|328.117|-70.1858|0.0|0.0|0.0|-62.6446|328.117|-70.1858|-26.7616|320.075|-40.9964|-0.764285|0.171291|-0.621714|-26.7616|320.075|-40.9964|-4.65576|307.152|-22.3217|-0.69751|0.407759|-0.589247|-4.65576|307.152|-22.3217|7.44206|292.698|-11.4601|-0.556116|0.664415|-0.499287
-1.64476|300.276|-70.919|-145.346727763|-48.4677059351|106.663541136|0.995211|0.0380656|-0.090032|-68.8517|306.249|-93.2692|-321.583|296.582|-70.4058|-41.6715|289.844|-95.4019|4.31727|264.735|-80.2707|-0.843247|0.460389|-0.277445|4.31727|264.735|-80.2707|-0.841867|265.13|-47.8134|0.15697|-0.0120122|-0.98753|-0.841867|265.13|-47.8134|-17.6779|271.195|-44.6071|0.926061|-0.33363|-0.176359|-17.6779|271.195|-44.6071|-31.05|276.461|-51.69|0.834608|-0.328635|0.442072|-36.2546|301.934|-97.3193|14.5452|281.449|-75.6209|-0.862244|0.347696|-0.368296|14.5452|281.449|-75.6209|0.0906146|278.272|-36.8167|0.348046|0.0764817|-0.934353|0.0906146|278.272|-36.8167|-24.4195|285.192|-40.614|0.951864|-0.268714|0.147472|-24.4195|285.192|-40.614|-35.3087|290.19|-53.1861|0.627003|-0.287821|0.723897|-35.7801|313.156|-94.6098|22.1506|299.521|-66.9673|-0.88282|0.207789|-0.421251|22.1506|299.521|-66.9673|4.79424|293.354|-26.1254|0.38739|0.13764|-0.911583|4.79424|293.354|-26.1254|-20.5828|299.32|-30.494|0.96008|-0.225677|0.165274|-20.5828|299.32|-30.494|-31.2316|304.405|-43.3725|0.609634|-0.29113|0.737285|-37.7756|323.697|-90.248|23.3023|318.35|-58.1713|-0.882686|0.0772784|-0.463566|23.3023|318.35|-58.1713|31.8251|304.219|-21.8059|-0.21342|0.353848|-0.910628|31.8251|304.219|-21.8059|26.84|296.838|-1.1801|0.221889|0.328552|-0.918052|26.84|296.838|-1.1801|19.911|292.233|12.3476|0.436297|0.289983|-0.851795|-52.584|327.397|-73.9975|-52.584|327.397|-73.9975|0.0|0.0|0.0|-52.584|327.397|-73.9975|-16.8993|318.528|-44.8047|-0.760062|0.188906|-0.621788|-16.8993|318.528|-44.8047|4.93355|305.42|-25.9393|-0.688895|0.413622|-0.595265|4.93355|305.42|-25.9393|15.5332|289.525|-15.5341|-0.487246|0.730625|-0.478308
-7.10615|304.114|-72.8271|-147.212598862|-47.0882570085|106.830231904|0.992251|0.0534889|-0.112149|-74.2941|309.332|-95.2145|-326.273|295.749|-66.7345|-46.8285|293.355|-97.6615|-0.550762|268.776|-82.5413|-0.848545|0.450675|-0.277244|-0.550762|268.776|-82.5413|-5.81535|268.696|-50.0987|0.160178|0.00242342|-0.987085|-5.81535|268.696|-50.0987|-22.7219|274.435|-46.6701|0.929939|-0.315672|-0.188586|-22.7219|274.435|-46.6701|-36.219|279.592|-53.5941|0.842414|-0.321837|0.432156|-41.5852|305.546|-99.4113|9.39493|285.589|-77.6441|-0.865305|0.33874|-0.369463|9.39493|285.589|-77.6441|-5.20502|281.748|-38.9546|0.351547|0.0924949|-0.93159|-5.20502|281.748|-38.9546|-29.8628|288.286|-42.4603|0.957598|-0.25391|0.136147|-29.8628|288.286|-42.4603|-41.1185|293.284|-54.7054|0.648106|-0.28781|0.705071|-41.2969|316.744|-96.5733|16.6748|303.676|-68.7436|-0.883446|0.199145|-0.424104|16.6748|303.676|-68.7436|-0.819772|296.786|-28.0767|0.390476|0.153782|-0.907678|-0.819772|296.786|-28.0767|-26.1915|302.476|-32.8259|0.959879|-0.215286|0.179677|-26.1915|302.476|-32.8259|-36.53|307.551|-45.9591|0.59187|-0.29051|0.75186|-43.4775|327.203|-92.1054|17.4896|322.419|-59.7304|-0.881085|0.0691378|-0.467878|17.4896|322.419|-59.7304|26.1865|306.122|-24.3252|-0.217778|0.408097|-0.886583|26.1865|306.122|-24.3252|23.4674|297.605|-3.71377|0.121028|0.379084|-0.917413|23.4674|297.605|-3.71377|18.2908|292.228|10.3043|0.32595|0.338598|-0.882671|-58.4335|330.495|-75.9023|-58.4335|330.495|-75.9023|0.0|0.0|0.0|-58.4335|330.495|-75.9023|-22.8777|320.366|-46.9632|-0.757316|0.215738|-0.616384|-22.8777|320.366|-46.9632|-1.30263|306.258|-28.5267|-0.68076|0.445148|-0.581729|-1.30263|306.258|-28.5267|10.3311|291.344|-17.781|-0.534784|0.685571|-0.493961
