"sag_pos_x"|"sag_pos_y"|"sag_pos_z"|"sag_pitch"|"sag_roll"|"sag_yaw"|"sag_armd_x"|"sag_armd_y"|"sag_armd_z"|"sag_wrp_x"|"sag_wrp_y"|"sag_wrp_z"|"sag_elbp_x"|"sag_elbp_y"|"sag_elbp_z"|"sag_m_s_x_pinky"|"sag_m_s_y_pinky"|"sag_m_s_z_pinky"|"sag_m_e_x_pinky"|"sag_m_e_y_pinky"|"sag_m_e_z_pinky"|"sag_m_d_x_pinky"|"sag_m_d_y_pinky"|"sag_m_d_z_pinky"|"sag_p_s_x_pinky"|"sag_p_s_y_pinky"|"sag_p_s_z_pinky"|"sag_p_e_x_pinky"|"sag_p_e_y_pinky"|"sag_p_e_z_pinky"|"sag_p_d_x_pinky"|"sag_p_d_y_pinky"|"sag_p_d_z_pinky"|"sag_i_s_x_pinky"|"sag_i_s_y_pinky"|"sag_i_s_z_pinky"|"sag_i_e_x_pinky"|"sag_i_e_y_pinky"|"sag_i_e_z_pinky"|"sag_i_d_x_pinky"|"sag_i_d_y_pinky"|"sag_i_d_z_pinky"|"sag_d_s_x_pinky"|"sag_d_s_y_pinky"|"sag_d_s_z_pinky"|"sag_d_e_x_pinky"|"sag_d_e_y_pinky"|"sag_d_e_z_pinky"|"sag_d_d_x_pinky"|"sag_d_d_y_pinky"|"sag_d_d_z_pinky"|"sag_m_s_x_ring"|"sag_m_s_y_ring"|"sag_m_s_z_ring"|"sag_m_e_x_ring"|"sag_m_e_y_ring"|"sag_m_e_z_ring"|"sag_m_d_x_ring"|"sag_m_d_y_ring"|"sag_m_d_z_ring"|"sag_p_s_x_ring"|"sag_p_s_y_ring"|"sag_p_s_z_ring"|"sag_p_e_x_ring"|"sag_p_e_y_ring"|"sag_p_e_z_ring"|"sag_p_d_x_ring"|"sag_p_d_y_ring"|"sag_p_d_z_ring"|"sag_i_s_x_ring"|"sag_i_s_y_ring"|"sag_i_s_z_ring"|"sag_i_e_x_ring"|"sag_i_e_y_ring"|"sag_i_e_z_ring"|"sag_i_d_x_ring"|"sag_i_d_y_ring"|"sag_i_d_z_ring"|"sag_d_s_x_ring"|"sag_d_s_y_ring"|"sag_d_s_z_ring"|"sag_d_e_x_ring"|"sag_d_e_y_ring"|"sag_d_e_z_ring"|"sag_d_d_x_ring"|"sag_d_d_y_ring"|"sag_d_d_z_ring"|"sag_m_s_x_middle"|"sag_m_s_y_middle"|"sag_m_s_z_middle"|"sag_m_e_x_middle"|"sag_m_e_y_middle"|"sag_m_e_z_middle"|"sag_m_d_x_middle"|"sag_m_d_y_middle"|"sag_m_d_z_middle"|"sag_p_s_x_middle"|"sag_p_s_y_middle"|"sag_p_s_z_middle"|"sag_p_e_x_middle"|"sag_p_e_y_middle"|"sag_p_e_z_middle"|"sag_p_d_x_middle"|"sag_p_d_y_middle"|"sag_p_d_z_middle"|"sag_i_s_x_middle"|"sag_i_s_y_middle"|"sag_i_s_z_middle"|"sag_i_e_x_middle"|"sag_i_e_y_middle"|"sag_i_e_z_middle"|"sag_i_d_x_middle"|"sag_i_d_y_middle"|"sag_i_d_z_middle"|"sag_d_s_x_middle"|"sag_d_s_y_middle"|"sag_d_s_z_middle"|"sag_d_e_x_middle"|"sag_d_e_y_middle"|"sag_d_e_z_middle"|"sag_d_d_x_middle"|"sag_d_d_y_middle"|"sag_d_d_z_middle"|"sag_m_s_x_index"|"sag_m_s_y_index"|"sag_m_s_z_index"|"sag_m_e_x_index"|"sag_m_e_y_index"|"sag_m_e_z_index"|"sag_m_d_x_index"|"sag_m_d_y_index"|"sag_m_d_z_index"|"sag_p_s_x_index"|"sag_p_s_y_index"|"sag_p_s_z_index"|"sag_p_e_x_index"|"sag_p_e_y_index"|"sag_p_e_z_index"|"sag_p_d_x_index"|"sag_p_d_y_index"|"sag_p_d_z_index"|"sag_i_s_x_index"|"sag_i_s_y_index"|"sag_i_s_z_index"|"sag_i_e_x_index"|"sag_i_e_y_index"|"sag_i_e_z_index"|"sag_i_d_x_index"|"sag_i_d_y_index"|"sag_i_d_z_index"|"sag_d_s_x_index"|"sag_d_s_y_index"|"sag_d_s_z_index"|"sag_d_e_x_index"|"sag_d_e_y_index"|"sag_d_e_z_index"|"sag_d_d_x_index"|"sag_d_d_y_index"|"sag_d_d_z_index"|"sag_m_s_x_thumb"|"sag_m_s_y_thumb"|"sag_m_s_z_thumb"|"sag_m_e_x_thumb"|"sag_m_e_y_thumb"|"sag_m_e_z_thumb"|"sag_m_d_x_thumb"|"sag_m_d_y_thumb"|"sag_m_d_z_thumb"|"sag_p_s_x_thumb"|"sag_p_s_y_thumb"|"sag_p_s_z_thumb"|"sag_p_e_x_thumb"|"sag_p_e_y_thumb"|"sag_p_e_z_thumb"|"sag_p_d_x_thumb"|"sag_p_d_y_thumb"|"sag_p_d_z_thumb"|"sag_i_s_x_thumb"|"sag_i_s_y_thumb"|"sag_i_s_z_thumb"|"sag_i_e_x_thumb"|"sag_i_e_y_thumb"|"sag_i_e_z_thumb"|"sag_i_d_x_thumb"|"sag_i_d_y_thumb"|"sag_i_d_z_thumb"|"sag_d_s_x_thumb"|"sag_d_s_y_thumb"|"sag_d_s_z_thumb"|"sag_d_e_x_thumb"|"sag_d_e_y_thumb"|"sag_d_e_z_thumb"|"sag_d_d_x_thumb"|"sag_d_d_y_thumb"|"sag_d_d_z_thumb"
33.4738|312.57|57.3642|-7.17443420302|-6.55542610415|3.07772212263|-0.164063|-0.0420008|-0.985555|39.719|324.316|130.763|83.0766|335.416|391.22|54.2587|321.609|101.956|71.0825|307.327|49.6662|-0.296426|0.251641|0.921308|71.0825|307.327|49.6662|58.5839|274.721|42.5095|0.350643|0.914733|0.20078|58.5839|274.721|42.5095|50.0345|271.793|60.0333|0.433611|0.148525|-0.888775|50.0345|271.793|60.0333|46.5318|278.062|75.8557|0.201583|-0.36081|-0.910593|43.6701|329.773|98.0473|53.2242|312.508|39.9979|-0.15583|0.281604|0.946792|53.2242|312.508|39.9979|41.5857|269.139|36.4872|0.258402|0.962888|0.0779446|41.5857|269.139|36.4872|32.9182|265.65|62.8036|0.310376|0.124926|-0.94237|32.9182|265.65|62.8036|30.3097|273.543|79.7046|0.138494|-0.419077|-0.897326|31.8902|332.186|98.1331|32.3377|313.988|32.3156|-0.00655353|0.266488|0.963816|32.3377|313.988|32.3156|21.3725|266.841|28.0895|0.225669|0.970314|0.0869761|21.3725|266.841|28.0895|16.3957|262.364|55.963|0.173614|0.156169|-0.972353|16.3957|262.364|55.963|15.9556|270.328|73.1458|0.0232354|-0.420398|-0.907042|20.039|332.227|100.325|10.7052|314.202|31.2352|0.129619|0.250317|0.959448|10.7052|314.202|31.2352|12.8845|304.493|-10.9156|-0.0503192|0.224168|0.973251|12.8845|304.493|-10.9156|13.9127|297.032|-34.0879|-0.0422025|0.306223|0.951024|13.9127|297.032|-34.0879|14.4436|289.921|-49.7661|-0.0308225|0.412858|0.910273|9.47923|315.49|112.435|9.47923|315.49|112.435|0.0|0.0|0.0|9.47923|315.49|112.435|12.3825|292.06|69.6581|-0.059422|0.479528|0.875513|12.3825|292.06|69.6581|28.7007|271.55|47.4232|-0.474766|0.596744|0.646911|28.7007|271.55|47.4232|47.7198|258.425|42.6667|-0.806148|0.556308|0.201609
66.9911|312.325|46.6375|-7.00711334942|-5.07921644783|-3.78112147856|-0.240546|0.0354748|-0.969989|81.4958|323.143|118.914|145.066|313.768|375.257|92.9123|321.483|88.4265|103.448|307.513|34.4356|-0.185639|0.24615|0.951288|103.448|307.513|34.4356|89.5932|274.923|30.3709|0.388701|0.91428|0.114034|89.5932|274.923|30.3709|84.5971|272.799|49.3255|0.253391|0.107764|-0.961343|84.5971|272.799|49.3255|84.6004|280.214|65.0397|-0.000186168|-0.426756|-0.904367|81.8432|329.541|85.8556|84.4992|312.521|27.0135|-0.0433201|0.277594|0.959722|84.4992|312.521|27.0135|72.0266|269.242|27.1044|0.27692|0.960891|-0.00201883|72.0266|269.242|27.1044|68.4184|267.062|54.7101|0.129208|0.0780815|-0.988539|68.4184|267.062|54.7101|69.3189|276.327|71.0835|-0.0478093|-0.491938|-0.869316|70.135|331.824|87.372|62.8233|313.791|21.9148|0.107071|0.264074|0.958541|62.8233|313.791|21.9148|51.8626|266.462|21.0018|0.225577|0.974044|0.0187894|51.8626|266.462|21.0018|50.7891|263.731|49.5172|0.0374473|0.0952989|-0.994744|50.7891|263.731|49.5172|52.7417|273.234|65.788|-0.103074|-0.501657|-0.858904|58.6354|331.73|90.9785|41.2176|313.77|23.4549|0.241883|0.249409|0.937703|41.2176|313.77|23.4549|39.0029|302.221|-18.2274|0.0511353|0.266658|0.962434|39.0029|302.221|-18.2274|37.6703|294.096|-41.1597|0.0546939|0.333471|0.941173|37.6703|294.096|-41.1597|36.6692|287.181|-56.9025|0.0581215|0.401469|0.914027|49.7935|314.848|104.213|49.7935|314.848|104.213|0.0|0.0|0.0|49.7935|314.848|104.213|47.9006|291.225|61.4862|0.0387426|0.483501|0.874486|47.9006|291.225|61.4862|60.6497|270.963|36.8227|-0.370926|0.589499|0.717569|60.6497|270.963|36.8227|78.2518|257.703|28.4002|-0.746085|0.562059|0.356997
55.6284|346.343|58.9694|-12.4014636302|14.1105502965|-7.79997196282|-0.279028|0.105669|-0.954451|73.2178|364.339|128.704|146.958|336.413|380.941|81.8175|366.213|96.6715|90.1886|351.954|42.3778|-0.147495|0.251231|0.956623|90.1886|351.954|42.3778|86.3105|316.558|40.7451|0.108799|0.993008|0.0458062|86.3105|316.558|40.7451|85.35|313.271|60.1621|0.0487143|0.166734|-0.984798|85.35|313.271|60.1621|85.7489|321.145|75.6463|-0.0229571|-0.453178|-0.891124|68.5725|370.279|95.2261|69.9285|350.342|37.2625|-0.0221161|0.32518|0.945394|69.9285|350.342|37.2625|71.3329|305.398|39.8438|-0.0311818|0.997869|-0.0573096|71.3329|305.398|39.8438|72.4426|303.201|67.6608|-0.0397385|0.0786727|-0.996108|72.4426|303.201|67.6608|72.7337|313.539|83.4018|-0.0154529|-0.548915|-0.835735|56.9787|368.991|98.1447|48.5194|344.532|34.9504|0.123876|0.358171|0.925402|48.5194|344.532|34.9504|52.0373|296.069|34.9223|-0.0724008|0.997375|0.000577979|52.0373|296.069|34.9223|56.049|293.558|63.1949|-0.139947|0.0876179|-0.986275|56.049|293.558|63.1949|57.5419|303.237|79.4105|-0.078802|-0.510962|-0.855984|46.5548|365.672|103.203|28.3101|338.036|39.2594|0.253365|0.383783|0.887985|28.3101|338.036|39.2594|26.9881|326.711|-2.52228|0.030524|0.261482|0.964726|26.9881|326.711|-2.52228|26.6989|318.847|-25.5821|0.011872|0.322748|0.94641|26.6989|318.847|-25.5821|26.7266|312.543|-41.6104|-0.00160983|0.366037|0.930599|44.944|347.985|118.132|44.944|347.985|118.132|0.0|0.0|0.0|44.944|347.985|118.132|43.739|321.215|77.277|0.0246626|0.547903|0.836178|43.739|321.215|77.277|57.2052|303.267|51.2406|-0.391791|0.522185|0.757511|57.2052|303.267|51.2406|76.0951|294.701|39.9974|-0.800669|0.363074|0.476557
27.8488|335.729|41.3148|-5.60582916163|-13.3546549598|1.81097110527|-0.208239|-0.171521|-0.962921|36.3004|346.169|114.776|91.3324|391.498|369.251|49.8588|340.749|85.9519|64.5061|326.279|33.0627|-0.258077|0.254954|0.931877|64.5061|326.279|33.0627|49.4282|294.915|25.3461|0.423004|0.879887|0.216488|49.4282|294.915|25.3461|38.5907|293.046|41.7108|0.549661|0.0948197|-0.829989|38.5907|293.046|41.7108|33.8043|299.811|56.9833|0.275459|-0.389331|-0.878945|40.3004|350.246|82.4155|47.3353|333.874|23.7505|-0.114739|0.267028|0.956834|47.3353|333.874|23.7505|30.8855|292.212|19.0219|0.365223|0.924981|0.104986|30.8855|292.212|19.0219|21.2844|288.672|45.0051|0.343809|0.12678|-0.930442|21.2844|288.672|45.0051|19.1504|296.119|62.1728|0.1133|-0.39542|-0.911486|28.8958|354.047|82.7007|26.7273|338.094|16.3372|0.0317553|0.233608|0.971812|26.7273|338.094|16.3372|10.0358|292.711|11.5637|0.343518|0.933994|0.0982397|10.0358|292.711|11.5637|4.67901|287.776|39.2889|0.18687|0.17218|-0.967178|4.67901|287.776|39.2889|5.42424|295.43|56.6016|-0.0393391|-0.404034|-0.913897|17.1496|355.433|85.0157|5.26988|340.93|15.4896|0.164974|0.201412|0.965514|5.26988|340.93|15.4896|6.78169|331.05|-26.6508|-0.0349072|0.228107|0.97301|6.78169|331.05|-26.6508|7.45873|324.7|-50.1645|-0.0277868|0.260647|0.965034|7.45873|324.7|-50.1645|7.53197|318.413|-66.1995|-0.00425191|0.365013|0.930993|4.73817|339.692|96.6975|4.73817|339.692|96.6975|0.0|0.0|0.0|4.73817|339.692|96.6975|3.71477|317.257|53.3055|0.0209458|0.459161|0.888106|3.71477|317.257|53.3055|17.5045|295.401|30.6452|-0.401203|0.635907|0.659287|17.5045|295.401|30.6452|35.1562|280.442|26.0329|-0.748187|0.634032|0.195497
21.548|343.532|13.2452|-6.70450010717|-7.24842308184|1.08747455781|-0.181797|-0.295325|-0.937941|30.2216|357.354|86.1035|78.2658|435.401|333.977|43.9221|351.843|57.2046|58.7955|337.762|4.27369|-0.262062|0.248108|0.932612|58.7955|337.762|4.27369|46.1787|304.976|-1.76268|0.35396|0.919801|0.169348|46.1787|304.976|-1.76268|36.7094|302.872|15.4028|0.480271|0.106716|-0.870604|36.7094|302.872|15.4028|32.6118|310.09|30.6681|0.23582|-0.415428|-0.878527|33.3445|360.209|53.7143|40.7169|343.311|-4.75976|-0.120244|0.275611|0.953719|40.7169|343.311|-4.75976|28.2058|300.089|-6.7467|0.277773|0.959633|0.0441147|28.2058|300.089|-6.7467|19.9022|297.315|19.7712|0.297347|0.0993476|-0.949587|19.9022|297.315|19.7712|17.8387|305.952|36.3809|0.109558|-0.458604|-0.881861|21.6142|362.808|54.2068|19.6171|345.191|-11.7399|0.0292458|0.257978|0.965708|19.6171|345.191|-11.7399|7.47943|298.176|-13.5266|0.249799|0.967599|0.0367721|7.47943|298.176|-13.5266|3.56797|294.451|14.626|0.136449|0.12994|-0.982088|3.56797|294.451|14.626|4.16475|303.371|31.3278|-0.0315024|-0.470844|-0.881654|9.84316|363.017|56.7862|-2.03294|345.757|-12.108|0.164924|0.239689|0.956739|-2.03294|345.757|-12.108|-0.430635|334.933|-54.0122|-0.0369968|0.249936|0.967555|-0.430635|334.933|-54.0122|0.346993|327.685|-77.2619|-0.031915|0.297455|0.954202|0.346993|327.685|-77.2619|0.712751|320.921|-93.0976|-0.0212359|0.392707|0.919418|-0.584039|346.342|69.096|-0.584039|346.342|69.096|0.0|0.0|0.0|-0.584039|346.342|69.096|-1.58545|323.321|26.0124|0.020496|0.471188|0.881795|-1.58545|323.321|26.0124|11.817|302.74|1.96696|-0.389936|0.598773|0.699586|11.817|302.74|1.96696|29.4574|288.927|-5.42349|-0.74771|0.585494|0.313253
20.6844|338.963|34.5798|-9.85878737063|-4.59350546858|-0.531275918785|-0.188171|-0.267529|-0.944997|31.0354|356.236|106.476|80.7641|426.937|356.214|44.1275|350.635|77.1978|57.8276|334.24|24.6174|-0.241388|0.288874|0.926436|57.8276|334.24|24.6174|45.7682|300.958|20.4386|0.33832|0.9337|0.117235|45.7682|300.958|20.4386|38.2648|299.169|38.5838|0.380561|0.0907413|-0.920293|38.2648|299.169|38.5838|35.5512|306.632|54.039|0.15617|-0.429506|-0.889458|33.0889|358.349|73.6352|39.2363|338.525|15.9436|-0.100264|0.323336|0.940957|39.2363|338.525|15.9436|28.615|294.758|16.453|0.235816|0.971732|-0.0113115|28.615|294.758|16.453|21.3003|293.017|43.3474|0.261934|0.0623581|-0.963069|21.3003|293.017|43.3474|19.3448|302.279|59.6301|0.103828|-0.491797|-0.864497|21.2803|360.486|74.4021|17.8548|339.14|9.62599|0.0501621|0.312579|0.948566|17.8548|339.14|9.62599|7.80624|291.601|9.47767|0.206805|0.978377|0.00305245|7.80624|291.601|9.47767|4.84223|288.536|37.8248|0.103398|0.106928|-0.988876|4.84223|288.536|37.8248|5.39993|297.59|54.4556|-0.0294399|-0.477932|-0.877903|9.60336|360.354|77.3832|-3.79976|338.792|9.99756|0.18613|0.299424|0.935789|-3.79976|338.792|9.99756|-2.72469|326.787|-31.6007|-0.0248231|0.2772|0.960491|-2.72469|326.787|-31.6007|-2.20023|318.555|-54.5275|-0.0215245|0.337867|0.940948|-2.20023|318.555|-54.5275|-1.92218|311.135|-70.0687|-0.0161437|0.430751|0.902326|0.319616|343.978|90.9461|0.319616|343.978|90.9461|0.0|0.0|0.0|0.319616|343.978|90.9461|-0.468013|318.553|49.231|0.0161204|0.520375|0.853786|-0.468013|318.553|49.231|12.8087|297.337|25.6734|-0.386279|0.617273|0.685393|12.8087|297.337|25.6734|30.6412|283.809|18.2164|-0.755848|0.573403|0.316073
20.0647|336.742|91.8701|-9.17841514399|-3.01474969874|1.58495363297|-0.215078|0.0552267|-0.975034|28.3009|350.106|164.64|85.1405|335.511|422.317|41.7676|348.651|135.336|57.6363|333.349|83.0365|-0.279597|0.269618|0.921483|57.6363|333.349|83.0365|46.9623|299.693|78.1461|0.299455|0.944194|0.137198|46.9623|299.693|78.1461|38.7879|297.79|95.9873|0.414593|0.0965161|-0.904874|38.7879|297.79|95.9873|35.3521|305.496|111.178|0.19773|-0.443471|-0.874206|30.5985|356.046|131.511|39.1947|337.134|73.8267|-0.140204|0.308466|0.940846|39.1947|337.134|73.8267|30.0451|293.035|73.3698|0.20314|0.979097|0.0101437|30.0451|293.035|73.3698|21.9444|290.673|99.9902|0.290083|0.0845575|-0.953259|21.9444|290.673|99.9902|19.3023|300.021|116.127|0.140277|-0.496308|-0.856739|18.7079|357.789|131.928|18.0126|337.131|66.8427|0.0101826|0.302507|0.953093|18.0126|337.131|66.8427|9.63144|289.304|65.0334|0.172487|0.984308|0.0372365|9.63144|289.304|65.0334|5.71698|284.76|93.065|0.136554|0.158512|-0.977869|5.71698|284.76|93.065|5.30045|292.959|110.138|0.021988|-0.432794|-0.901224|6.9541|357.241|134.536|-3.61993|336.075|66.5248|0.146842|0.29393|0.94448|-3.61993|336.075|66.5248|-2.3599|326.095|24.4|-0.0290938|0.230451|0.972649|-2.3599|326.095|24.4|-1.71407|318.434|1.27914|-0.0265058|0.314419|0.948914|-1.71407|318.434|1.27914|-1.29826|311.819|-14.6181|-0.0241419|0.384057|0.922994|-2.20653|340.409|147.616|-2.20653|340.409|147.616|0.0|0.0|0.0|-2.20653|340.409|147.616|-4.15176|315.552|105.597|0.0398131|0.508742|0.859998|-4.15176|315.552|105.597|8.21208|294.833|81.1188|-0.359718|0.602827|0.712182|8.21208|294.833|81.1188|25.1978|281.316|71.8775|-0.719958|0.572913|0.391704
19.0072|304.129|103.139|-13.8132295972|-1.59074606034|3.71857316673|-0.196491|0.0348457|-0.979886|24.6726|322.936|174.845|76.6|313.727|433.803|38.9687|320.242|146.081|56.9223|301.26|95.6973|-0.316331|0.334447|0.887738|56.9223|301.26|95.6973|46.9643|267.188|92.4539|0.279367|0.955863|0.0909928|46.9643|267.188|92.4539|39.3198|265.574|110.557|0.387715|0.0818786|-0.918136|39.3198|265.574|110.557|36.09|273.683|125.581|0.185879|-0.466659|-0.864684|27.706|326.931|141.342|38.6717|303.676|85.6814|-0.178852|0.379285|0.907829|38.6717|303.676|85.6814|30.8543|259.359|87.5546|0.173564|0.983944|-0.0415883|30.8543|259.359|87.5546|22.4757|257.937|114.156|0.300033|0.0509076|-0.952569|22.4757|257.937|114.156|19.4251|268.247|129.62|0.161966|-0.547387|-0.821057|15.7609|328.311|141.272|17.7284|302.411|78.1162|-0.028811|0.379269|0.924838|17.7284|302.411|78.1162|11.1338|254.271|78.1599|0.135719|0.990747|-0.000899549|11.1338|254.271|78.1599|6.35131|250.777|106.207|0.166835|0.121885|-0.978422|6.35131|250.777|106.207|5.01135|259.679|122.876|0.0707335|-0.469873|-0.879895|3.95319|327.593|143.578|-3.8417|300.626|77.2654|0.108248|0.374499|0.920887|-3.8417|300.626|77.2654|-1.01197|288.515|35.7803|-0.0653377|0.279641|0.957879|-1.01197|288.515|35.7803|0.555082|278.874|13.4579|-0.0643143|0.395655|0.916144|0.555082|278.874|13.4579|1.64691|271.057|-1.85064|-0.0633914|0.453861|0.888815|-5.09843|311.591|157.731|-5.09843|311.591|157.731|0.0|0.0|0.0|-5.09843|311.591|157.731|-6.29709|283.44|117.816|0.0245332|0.576183|0.816953|-6.29709|283.44|117.816|6.11956|261.117|94.8178|-0.361254|0.649456|0.669106|6.11956|261.117|94.8178|23.0745|247.096|86.2995|-0.718655|0.594284|0.361056
3.92937|252.597|97.1522|-14.336937773|-1.06840349549|3.71079614249|-0.216679|0.0595957|-0.974422|9.80007|271.768|168.683|67.0627|256.019|426.198|23.8546|269.296|139.887|41.8498|249.98|89.6447|-0.317066|0.340334|0.885236|41.8498|249.98|89.6447|32.7949|215.743|85.6016|0.254031|0.960522|0.113429|32.7949|215.743|85.6016|24.681|212.888|103.343|0.411525|0.144785|-0.899825|24.681|212.888|103.343|20.6209|219.911|118.71|0.23366|-0.404149|-0.884345|12.5236|275.843|135.111|23.5553|252.143|79.6511|-0.179929|0.386539|0.904551|23.5553|252.143|79.6511|16.3499|207.69|80.4611|0.159976|0.986957|-0.0179848|16.3499|207.69|80.4611|8.14574|204.526|106.966|0.293787|0.113304|-0.949132|8.14574|204.526|106.966|5.0161|214.093|122.886|0.166162|-0.507936|-0.845216|0.566916|277.12|135.057|2.60552|250.626|72.1503|-0.0298528|0.387972|0.921187|2.60552|250.626|72.1503|-3.26897|202.416|70.6452|0.1209|0.992181|0.030976|-3.26897|202.416|70.6452|-8.18616|196.832|98.3288|0.171533|0.194808|-0.965726|-8.18616|196.832|98.3288|-9.76936|204.854|115.417|0.0835736|-0.423475|-0.902044|-11.2286|276.323|137.399|-18.9504|248.648|71.3703|0.107232|0.384336|0.916944|-18.9504|248.648|71.3703|-14.9813|236.882|29.8792|-0.0916447|0.271669|0.958017|-14.9813|236.882|29.8792|-12.7379|228.22|7.21578|-0.092072|0.355479|0.930138|-12.7379|228.22|7.21578|-11.1572|220.695|-8.19603|-0.0917778|0.436915|0.894809|-20.1088|260.383|151.729|-20.1088|260.383|151.729|0.0|0.0|0.0|-20.1088|260.383|151.729|-19.8417|231.754|112.137|-0.00546662|0.585951|0.810328|-19.8417|231.754|112.137|-5.25538|209.431|90.4503|-0.424379|0.649459|0.630955|-5.25538|209.431|90.4503|13.067|196.171|83.7368|-0.776614|0.562047|0.284559
6.11255|228.142|111.14|-12.7095000427|7.42543255889|1.11383663372|-0.145011|0.00109646|-0.989429|13.3228|247.143|182.657|51.6456|246.853|444.138|26.9692|246.553|152.711|43.3579|230.629|100.759|-0.28876|0.280574|0.915367|43.3579|230.629|100.759|38.2492|195.657|96.1319|0.143322|0.981127|0.129802|38.2492|195.657|96.1319|32.4279|191.416|114.486|0.295249|0.215084|-0.930896|32.4279|191.416|114.486|29.3133|198.076|130.23|0.179246|-0.383272|-0.906076|14.5538|251.646|148.973|24.2188|230.559|92.2189|-0.157638|0.343942|0.925664|24.2188|230.559|92.2189|22.6799|185.546|91.832|0.0341682|0.999379|0.00859078|22.6799|185.546|91.832|17.4941|181.073|118.905|0.185699|0.160181|-0.969463|17.4941|181.073|118.905|14.857|190.587|134.945|0.140012|-0.505137|-0.851606|2.56423|251.353|149.845|3.12169|226.45|86.2615|-0.00816333|0.364664|0.931103|3.12169|226.45|86.2615|3.25761|178.02|82.327|-0.00279742|0.996712|0.0809739|3.25761|178.02|82.327|1.55682|170.669|109.982|0.0593313|0.25646|-0.964732|1.55682|170.669|109.982|0.502424|177.715|127.535|0.0556592|-0.371975|-0.926573|-8.81336|248.983|153.037|-17.9949|221.689|87.0362|0.127504|0.379028|0.916559|-17.9949|221.689|87.0362|-15.4336|209.251|45.6303|-0.0591387|0.287183|0.956048|-15.4336|209.251|45.6303|-13.7234|200.567|22.9292|-0.0701902|0.356414|0.931688|-13.7234|200.567|22.9292|-12.2585|192.812|7.62042|-0.0850507|0.450281|0.888827|-14.4294|231.772|167.548|-14.4294|231.772|167.548|0.0|0.0|0.0|-14.4294|231.772|167.548|-17.1461|204.036|127.417|0.0556036|0.567685|0.821366|-17.1461|204.036|127.417|-4.96637|183.534|102.664|-0.354362|0.596486|0.72016|-4.96637|183.534|102.664|12.0707|171.533|91.6042|-0.722135|0.508678|0.468794
3.60581|226.066|115.933|-12.1083332519|9.5142393277|1.48724446738|-0.114922|-0.0115458|-0.993307|9.8956|244.8|187.622|40.2664|247.851|450.127|23.8454|244.822|157.655|40.7189|230.009|105.529|-0.297301|0.261001|0.918418|40.7189|230.009|105.529|37.3001|194.944|100.112|0.0959137|0.98372|0.151973|37.3001|194.944|100.112|31.3067|190.237|118.297|0.303974|0.238747|-0.92228|31.3067|190.237|118.297|27.6085|196.6|134.037|0.212836|-0.366212|-0.905864|11.2466|249.495|153.982|21.5812|229.323|97.0138|-0.168559|0.329004|0.929163|21.5812|229.323|97.0138|22.06|184.303|95.7559|-0.0106318|0.999553|0.0279271|22.06|184.303|95.7559|16.6609|179.117|122.659|0.19334|0.18572|-0.963394|16.6609|179.117|122.659|13.379|188.421|138.704|0.174245|-0.493976|-0.851837|-0.722878|248.756|154.867|0.638086|224.507|91.0436|-0.0199296|0.355107|0.934613|0.638086|224.507|91.0436|2.73598|176.195|86.2995|-0.0431757|0.994285|0.0976361|2.73598|176.195|86.2995|1.16611|168.277|113.806|0.0547642|0.276201|-0.959538|1.16611|168.277|113.806|-0.278615|175.303|131.339|0.0762636|-0.370882|-0.925543|-12.0013|245.942|158.05|-20.2897|218.971|91.7989|0.115101|0.374547|0.920036|-20.2897|218.971|91.7989|-17.7304|206.916|50.2799|-0.059093|0.278349|0.958661|-17.7304|206.916|50.2799|-16.0107|198.713|27.4015|-0.0705772|0.336695|0.938965|-16.0107|198.713|27.4015|-14.4865|191.342|11.9094|-0.0884977|0.427924|0.899472|-16.9629|228.399|172.4|-16.9629|228.399|172.4|0.0|0.0|0.0|-16.9629|228.399|172.4|-18.1223|200.969|131.984|0.0237298|0.561405|0.827201|-18.1223|200.969|131.984|-4.97415|181.237|107.102|-0.382537|0.574102|0.723929|-4.97415|181.237|107.102|12.4191|169.957|95.8394|-0.737231|0.478125|0.477374
